id,original_txt,wrong_ids,correct_txt
10220,,,"2. 部分纵向科研项目已结题但不按规定结账，部分横向科研项目完成后不结题不结账。截至2013年末，有78个已完成科研项目，长期不结题不结账，涉及合同金额169.76万元，其中, 有75个已完成科研项目，长期不结题不结账，涉及合同金额152.76万元，以及纵向科研“神经肌电图在特发性面瘫及预后评估的研究” 项目（2012年12月结题）截至2014年审计时仍未按规定结账，涉及资金5万元、横向项目“企业文化手册、安全手册” （2012年前已完成），未按规定进行财务决算和结账，涉及资金2万元、横向项目“大豆异黄酮研究”（2013年前已完成），未按规定进行财务决算和结账，涉及资金10万元。"
10221,,,"截至2013年末，有78个已完成科研项目，长期不结题不结账，涉及合同金额169.76万元，其中, 有75个已完成科研项目，长期不结题不结账，涉及合同金额152.76万元，以及纵向科研“神经肌电图在特发性面瘫及预后评估的研究” 项目（2012年12月结题）截至2014年审计时仍未按规定结账，涉及资金5万元、横向项目“企业文化手册、安全手册” （2012年前已完成），未按规定进行财务决算和结账，涉及资金2万元、横向项目“大豆异黄酮研究”（2013年前已完成），未按规定进行财务决算和结账，涉及资金10万元。"
10222,,,经对省公安厅与陕西兰盾被服厂等5家企业的往来情况抽查，发现省公安厅20年前投资的陕西兰盾被服厂1000万元、陕西三立工贸公司1500万元、陕西省公安厅特种证件制作中心200万元、陕西秦安宾馆50万元、陕西省公安厅装备维修中心37.37万元，共计2787.37万元，均未在省公安厅机关2018年账目长期投资中反映。
10223,,,截至2018年末，省公安厅机关工会委员会账户和以前年度未撤销的基建办账户法人均为2013年已退休原厅长王锐。
10224,,,"截至2018年末，省公安厅八处的陕西秦农银行账户余额20.38万元，装备维修中心的中国工商银行西安未央支行账户余额18.35万元，警用装备器材调配中心的中国光大银行经济技术开发区支行账户余额0.26万元，中国银行西安市解放路支行两个美元账户余额617,662.03美元，1个日元账户余额10,536,188日元，共计6个银行账户未纳入公安厅财务统一开立、管理。"
10225,,,2018年省贸促会公车运行维护费预算20万元，实际支出26.88万元，超预算6.88万元。
10226,,,截至2018年末，省贸促会经营支出中列支其文艺路家属院下水道维修改造及门卫工资19.53万元，超出了经营开支范围。
10227,,,省美协收藏的唐宋元明清古画及现代著名书画作品758幅均未经评估，登记台账未反映作品价值。其中：对2016年全省资产清查工作中陕西裕文会计师事务所对其盘盈的136幅字画，按每幅1元补记固定资产136元入账；其余622幅作品未登记入账。
10228,,,"2019年省退役军人厅系统一般公共预算中财政拨款收入年初预算数为14,926.01万元，调整预算数为21,126.28万元，调增6200.27万元，调增幅度为41.54%；事业收入年初预算数为11,098.99万元，调整预算数为3185.9万元，调减7913.09万元，调整幅度为71.3%；其它收入年初预算数为520万元，调整预算数1115.57万元，调增595.57万元，调整幅度为114.53%。主要原因是2019年省退役军人厅处于边组建边开展工作阶段，各项工作任务未完全展开，导致预算收入调整幅度过大。"
10229,,,2019年荣复一院基本支出中日常公用经费年初预算数为393.49万元，调整预算数为748.09万元，调增354.6万元，调增幅度为90.12%；项目支出年初预算数为3255.1万元，调整预算数为775.31万元，调减2479.79万元，调减幅度为76.18%。主要原因是年初预算优抚对象床位费在项目支出反映，而决算时未经财政批准调整到基本支出，导致基本支出中日常公用经费增幅较大。同时，年初预算安排的基本建设及采购项目尚未启动，导致项目支出调减幅度较大。
10230,,,"2019年省退役军人厅项目支出预算数为21,410.3万元，决算数为14,462.82万元，执行率为67.55%。"
10231,,,2019年省退役军人厅无预算支出全国16个省市200名功臣模范在陕短期疗养宣传费18.8万元。
10232,,,省退役军人厅2019年6月和12月分4次支付成立之初购买办公家具款19.8万元，未按规定履行政府采购审批手续。 
10233,,,2019年8月2日省退役军人厅接待退役军人事务部人员，无接待公函和未使用公务卡结算餐费2582元，荣复一院15次公务接待无公务接待函。
10234,,,2019年省退役军人厅未执行定期公示公务用车使用管理情况。
10235,,,2019年4月、11月省退役军人厅组织召开的“退役士兵遗留问题和社保接续工作推进会”和“军休服务管理机构星级评定现场会”为三类会议，会期2天，报销资料中无会议结算明细；2019年1月、10月召开的“陕西省军地座谈会”和“陕西省双拥工作领导小组会议”无会议结算明细。 
10236,,,汉台区河东店镇花果山村台玻夏家沟矿山土地复垦项目，河东店镇在台玻夏家沟矿山已恢复造林地上进行土地复垦（台账编号41）。2018年5月，台玻汉中硅砂有限公司按矿山生态恢复治理方案的要求，对夏家沟矿山弃渣场进行了林地恢复，并申请验收；6月，市国土资源局汉台分局、市环境保护局汉台分局、区林业局和区水保站共4家单位对矿山恢复治理进行了验收。虽通过验收，但市环境保护汉台分局验收意见表明植被成活率不高，要求后续对复绿率及成活率不高的区域进行补充绿化，加强管护，确保现已成活的苗木、草种能继续生长。2019年3月，河东店镇发现夏家沟矿山弃渣场林地恢复效果较差，树苗大部分未成活，对其进行了二次恢复，并在恢复土地上栽种了土豆、玉米等农作物。2019年11月，在进行复垦的土地上又进行了恢复林地工作。
10237,,,截至2017年末，学校未上缴各类应缴财政专户收入，合计1240.42万元。
10238,,,陕西省西安监狱筹建处2015年至2017年在已经发放了施工现场津贴的情况下，仍然向看护队12人发放加班费3.17万元。
10239,,,陕西省戒毒管理局2017年以戒毒系统人员向《陕西戒毒》提供图文、文章、论文、资讯、书画、摄影、审稿、改稿统稿、统稿编辑、编辑、校对、财务管理等形式，扩大稿费发放范围，共计发放稿费4.05万元。
10240,,,省戒毒管理局2017 年报销省司法厅机关14人参加监狱系统乒乓球比赛购运动鞋费用 1.01万元；省律师协会2013年报销省司法厅下基层餐费、购办公用品等费用4笔，金额合计2.4万元；省公证协会2017年报销省司法厅11人羽毛球比赛运动鞋支出0.59万元。
10241,,,陕西省西安监狱筹建处2015年6月购摄像机1台，价格为3.94万元；购相机1部，价格为2.95万元；2017年购买联想平板电脑5台，金额合计1.10万元，均未履行政府采购手续。
10242,,,"西安美院财务处、国有资产管理及实物管理部门未按规定对固定资产定期核对清查，2010年末固定资产车辆、办公设备明细账比总账多311,954.20元；图书总账13,773,076.43元，明细账13,939,189.22元，图书馆卡片登记18,849,280.51元，资产账账、账实不符。"
10243,,,上述行为，不符合《事业单位会计准则》（2012年财政部第72号令）第十二条“事业单位应当以实际发生的经济业务或者事项为依据进行会计核算，如实反映各项会计要素的情况和结果，保证会计信息真实可靠”的规定。
10244,,,2016年至2017年省环境监测总站在往来款中列收列支商洛市地质防治、矿山地质环境保护等专项经费126.52万元。
10245,,,2015年至2017年省地调中心超限额使用现金124.99万元。
10246,,,上述行为，不符合财政部《关于进一步加强地方财政结余结转资金管理的通知》（财预〔2013〕372号）第十三款“规范预算单位资金支付管理。严格规范执行国库集中支付制度，严禁违规将财政资金从零余额账户支付到预算单位银行账户”的规定。
10247,,,省妇联在2013年会计账务未结转、2014年会计账务未登记的情况下，编制2014年度财务会计报告上报省财政厅。
10248,,,"报表反映收入为2,365万元，账面为2,068万元，相差297万元；报表反映支出为2,358万元，账面为2,030万元，相差328万元；报表反映资产年末数为15,517万元，账面为14,754万元, 相差763万元；报表反映负债年末数为1,004万元，账面为-60万元, 相差1,064万元；报表反映净资产年末数为14,513万元，账面为14,814万元, 相差-301万元。"
